run,job_id,workflow,name,head,event,conclusion,started_at,completed_at,seconds,url,cancellation_reason
34011866746,101428983179,CI,iOS tests,ea8eb7baec0e459f0403eb0d07b0fc01e4f21602,pull_request,cancelled,2026-09-06T04:35:14Z,2026-09-06T04:56:52Z,1298.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34011866746/job/101428983179,superseded
34011866746,101428983195,CI,SwiftLint,ea8eb7baec0e459f0403eb0d07b0fc01e4f21602,pull_request,success,2026-09-06T04:36:49Z,2026-09-06T04:37:21Z,32.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34011866746/job/101428983195,
34011866746,101428983246,CI,watchOS tests,ea8eb7baec0e459f0403eb0d07b0fc01e4f21602,pull_request,success,2026-09-06T04:39:31Z,2026-09-06T04:45:32Z,361.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34011866746/job/101428983246,
34011866709,101428983194,Swift security,Swift security analysis,ea8eb7baec0e459f0403eb0d07b0fc01e4f21602,pull_request,cancelled,2026-09-06T04:37:31Z,2026-09-06T04:56:45Z,1154.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34011866709/job/101428983194,superseded
34010249721,101424795560,CI,watchOS tests,1943071a5c9bb67934f9e1a51b4e4013d95b80b3,pull_request,success,2026-09-06T03:58:54Z,2026-09-06T04:04:56Z,362.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34010249721/job/101424795560,
34010249721,101424795625,CI,Strict concurrency,1943071a5c9bb67934f9e1a51b4e4013d95b80b3,pull_request,success,2026-09-06T03:57:48Z,2026-09-06T04:02:28Z,280.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34010249721/job/101424795625,
34010249721,101424795636,CI,SwiftPM smoke tests,1943071a5c9bb67934f9e1a51b4e4013d95b80b3,pull_request,success,2026-09-06T03:57:52Z,2026-09-06T03:58:55Z,63.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34010249721/job/101424795636,
34010249721,101424795645,CI,SwiftLint,1943071a5c9bb67934f9e1a51b4e4013d95b80b3,pull_request,success,2026-09-06T03:57:54Z,2026-09-06T03:58:47Z,53.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34010249721/job/101424795645,
34010249721,101424795666,CI,iOS tests,1943071a5c9bb67934f9e1a51b4e4013d95b80b3,pull_request,failure,2026-09-06T03:57:48Z,2026-09-06T04:43:14Z,2726.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34010249721/job/101424795666,
34010249689,101424687595,Swift security,Swift security analysis,1943071a5c9bb67934f9e1a51b4e4013d95b80b3,pull_request,success,2026-09-06T03:56:51Z,2026-09-06T04:36:43Z,2392.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34010249689/job/101424687595,
34009033577,101421449304,Swift security,Swift security analysis,bc8f53899ff71b6014ee3144b2bbb3472b001635,pull_request,success,2026-09-06T03:27:24Z,2026-09-06T03:55:44Z,1700.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34009033577/job/101421449304,
34009033574,101421672970,CI,iOS tests,bc8f53899ff71b6014ee3144b2bbb3472b001635,pull_request,cancelled,2026-09-06T03:29:24Z,2026-09-06T03:57:45Z,1701.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34009033574/job/101421672970,superseded
34009033574,101421673015,CI,SwiftLint,bc8f53899ff71b6014ee3144b2bbb3472b001635,pull_request,success,2026-09-06T03:33:42Z,2026-09-06T03:34:15Z,33.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34009033574/job/101421673015,
34009033574,101421673066,CI,watchOS tests,bc8f53899ff71b6014ee3144b2bbb3472b001635,pull_request,success,2026-09-06T03:29:27Z,2026-09-06T03:33:39Z,252.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34009033574/job/101421673066,
34009033574,101421673084,CI,Strict concurrency,bc8f53899ff71b6014ee3144b2bbb3472b001635,pull_request,success,2026-09-06T03:34:23Z,2026-09-06T03:38:15Z,232.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34009033574/job/101421673084,
34009033574,101421673104,CI,SwiftPM smoke tests,bc8f53899ff71b6014ee3144b2bbb3472b001635,pull_request,success,2026-09-06T03:38:22Z,2026-09-06T03:39:13Z,51.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34009033574/job/101421673104,
34008831770,101420897229,Swift security,Swift security analysis,3395ee6094ce8e4199577f7ede493e3a50ee1269,push,failure,2026-09-06T03:22:34Z,2026-09-06T03:50:50Z,1696.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008831770/job/101420897229,
34008831765,101420897149,CI,watchOS tests,3395ee6094ce8e4199577f7ede493e3a50ee1269,push,success,2026-09-06T03:22:34Z,2026-09-06T03:27:16Z,282.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008831765/job/101420897149,
34008831765,101420897255,CI,SwiftLint,3395ee6094ce8e4199577f7ede493e3a50ee1269,push,success,2026-09-06T03:22:38Z,2026-09-06T03:23:23Z,45.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008831765/job/101420897255,
34008831765,101420897290,CI,SwiftPM smoke tests,3395ee6094ce8e4199577f7ede493e3a50ee1269,push,success,2026-09-06T03:22:32Z,2026-09-06T03:23:22Z,50.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008831765/job/101420897290,
34008831765,101420897330,CI,iOS tests,3395ee6094ce8e4199577f7ede493e3a50ee1269,push,failure,2026-09-06T03:23:29Z,2026-09-06T03:52:33Z,1744.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008831765/job/101420897330,
34008831765,101420897331,CI,Strict concurrency,3395ee6094ce8e4199577f7ede493e3a50ee1269,push,success,2026-09-06T03:23:27Z,2026-09-06T03:26:05Z,158.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008831765/job/101420897331,
34008463999,101420048736,CI,SwiftLint,d198bfe6378b84f32c90c1e13c4dcc34ad33db0f,pull_request,success,2026-09-06T03:15:15Z,2026-09-06T03:15:48Z,33.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008463999/job/101420048736,
34008463999,101420048837,CI,SwiftPM smoke tests,d198bfe6378b84f32c90c1e13c4dcc34ad33db0f,pull_request,success,2026-09-06T03:15:12Z,2026-09-06T03:16:23Z,71.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008463999/job/101420048837,
34008463999,101420048923,CI,iOS tests,d198bfe6378b84f32c90c1e13c4dcc34ad33db0f,pull_request,cancelled,2026-09-06T03:15:16Z,2026-09-06T03:29:20Z,844.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008463999/job/101420048923,superseded
34008463999,101420048934,CI,watchOS tests,d198bfe6378b84f32c90c1e13c4dcc34ad33db0f,pull_request,success,2026-09-06T03:15:11Z,2026-09-06T03:18:58Z,227.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008463999/job/101420048934,
34008463999,101420049016,CI,Strict concurrency,d198bfe6378b84f32c90c1e13c4dcc34ad33db0f,pull_request,success,2026-09-06T03:15:17Z,2026-09-06T03:19:27Z,250.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008463999/job/101420049016,
34008007776,101418662313,CI,watchOS tests,a8de42683d8e5e0451bc3ff838be706f395b34c6,pull_request,success,2026-09-06T03:03:05Z,2026-09-06T03:07:09Z,244.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008007776/job/101418662313,
34008007776,101418662459,CI,Strict concurrency,a8de42683d8e5e0451bc3ff838be706f395b34c6,pull_request,success,2026-09-06T03:03:05Z,2026-09-06T03:06:21Z,196.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008007776/job/101418662459,
34008007776,101418662461,CI,SwiftPM smoke tests,a8de42683d8e5e0451bc3ff838be706f395b34c6,pull_request,success,2026-09-06T03:03:06Z,2026-09-06T03:04:31Z,85.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008007776/job/101418662461,
34008007776,101418662469,CI,SwiftLint,a8de42683d8e5e0451bc3ff838be706f395b34c6,pull_request,success,2026-09-06T03:03:04Z,2026-09-06T03:03:39Z,35.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008007776/job/101418662469,
34008007776,101418662474,CI,iOS tests,a8de42683d8e5e0451bc3ff838be706f395b34c6,pull_request,cancelled,2026-09-06T03:03:02Z,2026-09-06T03:15:08Z,726.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34008007776/job/101418662474,superseded
34006270292,101413932560,Swift security,Swift security analysis,03bb22cde141ecab567092d8dc7cc16bb69ccb49,pull_request,success,2026-09-06T02:22:59Z,2026-09-06T02:51:46Z,1727.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34006270292/job/101413932560,
34006270272,101413932452,CI,watchOS tests,03bb22cde141ecab567092d8dc7cc16bb69ccb49,pull_request,success,2026-09-06T02:21:32Z,2026-09-06T02:24:58Z,206.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34006270272/job/101413932452,
34006270272,101413932561,CI,SwiftLint,03bb22cde141ecab567092d8dc7cc16bb69ccb49,pull_request,success,2026-09-06T02:24:46Z,2026-09-06T02:25:15Z,29.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34006270272/job/101413932561,
34006270272,101413932582,CI,iOS tests,03bb22cde141ecab567092d8dc7cc16bb69ccb49,pull_request,success,2026-09-06T02:21:31Z,2026-09-06T02:58:55Z,2244.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34006270272/job/101413932582,
34006270272,101413932585,CI,Strict concurrency,03bb22cde141ecab567092d8dc7cc16bb69ccb49,pull_request,success,2026-09-06T02:21:32Z,2026-09-06T02:24:41Z,189.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34006270272/job/101413932585,
34006270272,101413932596,CI,SwiftPM smoke tests,03bb22cde141ecab567092d8dc7cc16bb69ccb49,pull_request,success,2026-09-06T02:21:33Z,2026-09-06T02:22:53Z,80.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34006270272/job/101413932596,
34005571377,101411991419,CI,Strict concurrency,896ef3485a81d392e38b3be45427c66c2ed5fcfb,push,success,2026-09-06T02:05:38Z,2026-09-06T02:10:51Z,313.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34005571377/job/101411991419,
34005571377,101411991460,CI,SwiftLint,896ef3485a81d392e38b3be45427c66c2ed5fcfb,push,success,2026-09-06T02:05:42Z,2026-09-06T02:06:23Z,41.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34005571377/job/101411991460,
34005571377,101411991495,CI,watchOS tests,896ef3485a81d392e38b3be45427c66c2ed5fcfb,push,success,2026-09-06T02:05:43Z,2026-09-06T02:09:34Z,231.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34005571377/job/101411991495,
34005571377,101411991504,CI,SwiftPM smoke tests,896ef3485a81d392e38b3be45427c66c2ed5fcfb,push,success,2026-09-06T02:05:43Z,2026-09-06T02:07:05Z,82.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34005571377/job/101411991504,
34005571377,101411991529,CI,iOS tests,896ef3485a81d392e38b3be45427c66c2ed5fcfb,push,failure,2026-09-06T02:05:42Z,2026-09-06T02:41:26Z,2144.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34005571377/job/101411991529,
34003751678,101407120871,Swift security,Swift security analysis,1f5bd758a8e16d46cb9d97cdee0883a4a388e898,pull_request,failure,2026-09-06T01:23:11Z,2026-09-06T01:57:04Z,2033.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34003751678/job/101407120871,
34003751583,101407120403,CI,iOS tests,1f5bd758a8e16d46cb9d97cdee0883a4a388e898,pull_request,success,2026-09-06T01:23:12Z,2026-09-06T02:03:20Z,2408.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34003751583/job/101407120403,
34003751583,101407120508,CI,SwiftPM smoke tests,1f5bd758a8e16d46cb9d97cdee0883a4a388e898,pull_request,success,2026-09-06T01:23:13Z,2026-09-06T01:24:15Z,62.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34003751583/job/101407120508,
34003751583,101407120543,CI,Strict concurrency,1f5bd758a8e16d46cb9d97cdee0883a4a388e898,pull_request,success,2026-09-06T01:23:12Z,2026-09-06T01:26:12Z,180.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34003751583/job/101407120543,
34003751583,101407120547,CI,watchOS tests,1f5bd758a8e16d46cb9d97cdee0883a4a388e898,pull_request,success,2026-09-06T01:23:11Z,2026-09-06T01:28:25Z,314.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34003751583/job/101407120547,
34003751583,101407120688,CI,SwiftLint,1f5bd758a8e16d46cb9d97cdee0883a4a388e898,pull_request,success,2026-09-06T01:24:24Z,2026-09-06T01:25:07Z,43.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34003751583/job/101407120688,
34000819469,101399244831,CI,watchOS tests,e0193cd96f368b6c2ceb01b1d649288e34e874c5,pull_request,success,2026-09-06T00:15:48Z,2026-09-06T00:21:40Z,352.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34000819469/job/101399244831,
34000819469,101399244907,CI,SwiftPM smoke tests,e0193cd96f368b6c2ceb01b1d649288e34e874c5,pull_request,success,2026-09-06T00:15:43Z,2026-09-06T00:16:58Z,75.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34000819469/job/101399244907,
34000819469,101399244933,CI,Strict concurrency,e0193cd96f368b6c2ceb01b1d649288e34e874c5,pull_request,success,2026-09-06T00:17:06Z,2026-09-06T00:21:09Z,243.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34000819469/job/101399244933,
34000819469,101399244938,CI,SwiftLint,e0193cd96f368b6c2ceb01b1d649288e34e874c5,pull_request,success,2026-09-06T00:15:50Z,2026-09-06T00:16:26Z,36.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34000819469/job/101399244938,
34000819469,101399244943,CI,iOS tests,e0193cd96f368b6c2ceb01b1d649288e34e874c5,pull_request,success,2026-09-06T00:16:34Z,2026-09-06T00:52:10Z,2136.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34000819469/job/101399244943,
34000819436,101399244706,Swift security,Swift security analysis,e0193cd96f368b6c2ceb01b1d649288e34e874c5,pull_request,failure,2026-09-06T00:15:48Z,2026-09-06T00:48:32Z,1964.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34000819436/job/101399244706,
33998745093,101393720586,Swift security,Swift security analysis,5c6c3ee5a82a2bd20cf729cbaa54778c43790528,pull_request,failure,2026-09-05T23:28:09Z,2026-09-06T00:09:08Z,2459.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998745093/job/101393720586,
33998745090,101393720547,CI,SwiftLint,5c6c3ee5a82a2bd20cf729cbaa54778c43790528,pull_request,success,2026-09-05T23:28:09Z,2026-09-05T23:28:39Z,30.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998745090/job/101393720547,
33998745090,101393720681,CI,watchOS tests,5c6c3ee5a82a2bd20cf729cbaa54778c43790528,pull_request,success,2026-09-05T23:28:09Z,2026-09-05T23:32:14Z,245.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998745090/job/101393720681,
33998745090,101393720688,CI,SwiftPM smoke tests,5c6c3ee5a82a2bd20cf729cbaa54778c43790528,pull_request,success,2026-09-05T23:31:13Z,2026-09-05T23:32:09Z,56.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998745090/job/101393720688,
33998745090,101393720698,CI,Strict concurrency,5c6c3ee5a82a2bd20cf729cbaa54778c43790528,pull_request,success,2026-09-05T23:28:10Z,2026-09-05T23:31:11Z,181.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998745090/job/101393720698,
33998745090,101393720724,CI,iOS tests,5c6c3ee5a82a2bd20cf729cbaa54778c43790528,pull_request,failure,2026-09-05T23:28:43Z,2026-09-06T00:04:28Z,2145.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998745090/job/101393720724,
33998085396,101403618120,CI,iOS tests,82611607888c9f2c2928d7b96a9021f9df4770c7,pull_request,success,2026-09-06T00:53:15Z,2026-09-06T01:21:24Z,1689.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998085396/job/101403618120,
33998085396,101403618607,CI,SwiftPM smoke tests,82611607888c9f2c2928d7b96a9021f9df4770c7,pull_request,success,2026-09-05T23:13:51Z,2026-09-05T23:14:35Z,44.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998085396/job/101403618607,
33998085396,101403618815,CI,Strict concurrency,82611607888c9f2c2928d7b96a9021f9df4770c7,pull_request,success,2026-09-05T23:13:56Z,2026-09-05T23:18:11Z,255.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998085396/job/101403618815,
33998085396,101403632285,CI,watchOS tests,82611607888c9f2c2928d7b96a9021f9df4770c7,pull_request,success,2026-09-05T23:13:52Z,2026-09-05T23:19:19Z,327.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998085396/job/101403632285,
33998085396,101403635539,CI,SwiftLint,82611607888c9f2c2928d7b96a9021f9df4770c7,pull_request,success,2026-09-05T23:13:56Z,2026-09-05T23:14:44Z,48.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33998085396/job/101403635539,
33997988239,101391881117,CI,iOS tests,154b7c4194c893223b04b844a8fdafd0b1c96c19,pull_request,cancelled,2026-09-05T23:12:31Z,2026-09-05T23:13:48Z,77.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997988239/job/101391881117,superseded
33997988239,101391881174,CI,watchOS tests,154b7c4194c893223b04b844a8fdafd0b1c96c19,pull_request,cancelled,2026-09-05T23:12:35Z,2026-09-05T23:13:38Z,63.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997988239/job/101391881174,superseded
33997988239,101391881195,CI,SwiftPM smoke tests,154b7c4194c893223b04b844a8fdafd0b1c96c19,pull_request,cancelled,2026-09-05T23:12:33Z,2026-09-05T23:13:31Z,58.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997988239/job/101391881195,superseded
33997988239,101391881245,CI,SwiftLint,154b7c4194c893223b04b844a8fdafd0b1c96c19,pull_request,success,2026-09-05T23:12:36Z,2026-09-05T23:13:22Z,46.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997988239/job/101391881245,
33997988239,101391881255,CI,Strict concurrency,154b7c4194c893223b04b844a8fdafd0b1c96c19,pull_request,cancelled,2026-09-05T23:12:31Z,2026-09-05T23:13:46Z,75.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997988239/job/101391881255,superseded
33997638560,101390835362,CI,Strict concurrency,a264a25ddb50c508049dc8c6d5fbee2d249844ec,pull_request,success,2026-09-05T23:03:59Z,2026-09-05T23:08:48Z,289.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997638560/job/101390835362,
33997638560,101390835418,CI,iOS tests,a264a25ddb50c508049dc8c6d5fbee2d249844ec,pull_request,cancelled,2026-09-05T23:03:57Z,2026-09-05T23:12:27Z,510.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997638560/job/101390835418,superseded
33997638560,101390835437,CI,watchOS tests,a264a25ddb50c508049dc8c6d5fbee2d249844ec,pull_request,success,2026-09-05T23:03:57Z,2026-09-05T23:07:36Z,219.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997638560/job/101390835437,
33997638560,101390835449,CI,SwiftLint,a264a25ddb50c508049dc8c6d5fbee2d249844ec,pull_request,success,2026-09-05T23:04:00Z,2026-09-05T23:04:54Z,54.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997638560/job/101390835449,
33997638560,101390835543,CI,SwiftPM smoke tests,a264a25ddb50c508049dc8c6d5fbee2d249844ec,pull_request,success,2026-09-05T23:03:58Z,2026-09-05T23:05:16Z,78.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33997638560/job/101390835543,
33995809326,101386036734,CI,SwiftLint,99cc12a23399f3bfbf6659922267cfb3df42d78a,push,success,2026-09-05T22:24:22Z,2026-09-05T22:25:02Z,40.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33995809326/job/101386036734,
33995809326,101386036735,CI,Strict concurrency,99cc12a23399f3bfbf6659922267cfb3df42d78a,push,success,2026-09-05T22:24:22Z,2026-09-05T22:28:54Z,272.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33995809326/job/101386036735,
33995809326,101386036747,CI,SwiftPM smoke tests,99cc12a23399f3bfbf6659922267cfb3df42d78a,push,success,2026-09-05T22:24:22Z,2026-09-05T22:25:29Z,67.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33995809326/job/101386036747,
33995809326,101386036778,CI,watchOS tests,99cc12a23399f3bfbf6659922267cfb3df42d78a,push,success,2026-09-05T22:24:20Z,2026-09-05T22:28:06Z,226.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33995809326/job/101386036778,
33995809326,101386036792,CI,iOS tests,99cc12a23399f3bfbf6659922267cfb3df42d78a,push,success,2026-09-05T22:24:21Z,2026-09-05T22:58:45Z,2064.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33995809326/job/101386036792,
33993131428,101378807118,CI,watchOS tests,1dbe65fe58d64fa0469f8bed26ea5dede6416cb9,pull_request,success,2026-09-05T21:28:12Z,2026-09-05T21:32:43Z,271.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33993131428/job/101378807118,
33993131428,101378807179,CI,SwiftLint,1dbe65fe58d64fa0469f8bed26ea5dede6416cb9,pull_request,success,2026-09-05T21:28:13Z,2026-09-05T21:28:52Z,39.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33993131428/job/101378807179,
33993131428,101378807209,CI,SwiftPM smoke tests,1dbe65fe58d64fa0469f8bed26ea5dede6416cb9,pull_request,success,2026-09-05T21:28:13Z,2026-09-05T21:29:09Z,56.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33993131428/job/101378807209,
33993131428,101378807223,CI,Strict concurrency,1dbe65fe58d64fa0469f8bed26ea5dede6416cb9,pull_request,success,2026-09-05T21:28:09Z,2026-09-05T21:33:12Z,303.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33993131428/job/101378807223,
33993131428,101378807260,CI,iOS tests,1dbe65fe58d64fa0469f8bed26ea5dede6416cb9,pull_request,success,2026-09-05T21:28:12Z,2026-09-05T22:02:48Z,2076.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33993131428/job/101378807260,
33989302706,101368664424,CI,iOS tests,a00a7a207c03f8e5b83c7be59de1e6dcdbfbf7e4,pull_request,failure,2026-09-05T20:11:30Z,2026-09-05T20:52:09Z,2439.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33989302706/job/101368664424,
33989302706,101368664599,CI,SwiftLint,a00a7a207c03f8e5b83c7be59de1e6dcdbfbf7e4,pull_request,success,2026-09-05T20:11:30Z,2026-09-05T20:12:08Z,38.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33989302706/job/101368664599,
33989302706,101368664601,CI,watchOS tests,a00a7a207c03f8e5b83c7be59de1e6dcdbfbf7e4,pull_request,success,2026-09-05T20:11:30Z,2026-09-05T20:16:19Z,289.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33989302706/job/101368664601,
33989302706,101368664736,CI,Strict concurrency,a00a7a207c03f8e5b83c7be59de1e6dcdbfbf7e4,pull_request,success,2026-09-05T20:11:29Z,2026-09-05T20:14:22Z,173.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33989302706/job/101368664736,
33989302706,101368664738,CI,SwiftPM smoke tests,a00a7a207c03f8e5b83c7be59de1e6dcdbfbf7e4,pull_request,success,2026-09-05T20:11:29Z,2026-09-05T20:12:40Z,71.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33989302706/job/101368664738,
33988588182,101367251366,CI,SwiftLint,8085d56a61b63a72c6d60ab93f0f8c92b2390ceb,pull_request,success,2026-09-05T20:01:12Z,2026-09-05T20:01:55Z,43.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988588182/job/101367251366,
33988588182,101367251429,CI,iOS tests,8085d56a61b63a72c6d60ab93f0f8c92b2390ceb,pull_request,cancelled,2026-09-05T20:01:12Z,2026-09-05T20:11:23Z,611.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988588182/job/101367251429,superseded
33988588182,101367251464,CI,watchOS tests,8085d56a61b63a72c6d60ab93f0f8c92b2390ceb,pull_request,success,2026-09-05T20:01:11Z,2026-09-05T20:06:46Z,335.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988588182/job/101367251464,
33988588182,101367251478,CI,SwiftPM smoke tests,8085d56a61b63a72c6d60ab93f0f8c92b2390ceb,pull_request,success,2026-09-05T20:01:11Z,2026-09-05T20:02:25Z,74.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988588182/job/101367251478,
33988588182,101367251499,CI,Strict concurrency,8085d56a61b63a72c6d60ab93f0f8c92b2390ceb,pull_request,success,2026-09-05T20:01:07Z,2026-09-05T20:05:36Z,269.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988588182/job/101367251499,
33988225837,101365840861,CI,iOS tests,60d83c235d1e5ec40829e60da5944d414bdcbe3b,pull_request,cancelled,2026-09-05T19:50:21Z,2026-09-05T20:01:04Z,643.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988225837/job/101365840861,superseded
33988225837,101365840863,CI,Strict concurrency,60d83c235d1e5ec40829e60da5944d414bdcbe3b,pull_request,success,2026-09-05T19:50:26Z,2026-09-05T19:53:49Z,203.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988225837/job/101365840863,
33988225837,101365840876,CI,watchOS tests,60d83c235d1e5ec40829e60da5944d414bdcbe3b,pull_request,cancelled,2026-09-05T19:50:26Z,2026-09-05T19:56:14Z,348.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988225837/job/101365840876,superseded
33988225837,101365840901,CI,SwiftPM smoke tests,60d83c235d1e5ec40829e60da5944d414bdcbe3b,pull_request,success,2026-09-05T19:50:24Z,2026-09-05T19:51:10Z,46.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988225837/job/101365840901,
33988225837,101365840946,CI,SwiftLint,60d83c235d1e5ec40829e60da5944d414bdcbe3b,pull_request,success,2026-09-05T19:50:26Z,2026-09-05T19:51:06Z,40.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33988225837/job/101365840946,
33987655569,101364156524,CI,watchOS tests,4ff947f49ee41fa67ec9befae12d5bdc8d890c1c,pull_request,success,2026-09-05T19:37:51Z,2026-09-05T19:44:55Z,424.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33987655569/job/101364156524,
33987655569,101364156646,CI,iOS tests,4ff947f49ee41fa67ec9befae12d5bdc8d890c1c,pull_request,cancelled,2026-09-05T19:37:56Z,2026-09-05T19:50:18Z,742.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33987655569/job/101364156646,superseded
33987655569,101364156731,CI,SwiftPM smoke tests,4ff947f49ee41fa67ec9befae12d5bdc8d890c1c,pull_request,success,2026-09-05T19:37:50Z,2026-09-05T19:38:49Z,59.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33987655569/job/101364156731,
33987655569,101364156752,CI,Strict concurrency,4ff947f49ee41fa67ec9befae12d5bdc8d890c1c,pull_request,success,2026-09-05T19:37:50Z,2026-09-05T19:41:59Z,249.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33987655569/job/101364156752,
33987655569,101364156767,CI,SwiftLint,4ff947f49ee41fa67ec9befae12d5bdc8d890c1c,pull_request,success,2026-09-05T19:37:50Z,2026-09-05T19:38:19Z,29.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33987655569/job/101364156767,
